Raman Shift,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol
1182.43,8588.18,4007.1,3803.32,3799.76,4556.8,4223.6,4173.3,3368.9,3867.3,3767.98,5416.4,4657.4,5382.8,5386.4,5318.7,4443.5,4423.6,4759.2,5317.5,3513.44,5312,5146.3,4733.9,5073.8,4730.5,4936.2,4121.3,3704.9,3318.4,6117.68,3311.9,4013.3,4692,4398.7,3812.5,4456.6,3484.3,3981.1,4113.7,3893.58,3870.5,3501.9,4569.1,4336.2,4284.3,4716.1,5517.2,5081.7,4594.4,3569.76
1184.37,8535.98,4035.76,3817.96,3798.26,4596.4,4244.5,4227.9,3357.9,3859.1,3787.74,5348.8,4629.2,5362.9,5410,5317.2,4450.5,4426,4757.8,5277.3,3527.64,5274.2,5131,4672.9,5105.8,4738.1,4951,4098.5,3696.7,3303.8,6128.72,3323,3989.1,4643.8,4369.8,3799.8,4448.8,3522.8,3970.7,4102.5,3905.04,3932.4,3495,4612.2,4301.9,4311.3,4706.1,5474.6,5165.6,4615.2,3595.86
1186.31,8525.54,4040.6,3793.22,3794.64,4584.7,4239.7,4223.9,3320.8,3863,3761.66,5346.3,4623,5345.7,5437.2,5317.3,4452.1,4417.9,4696.4,5276.6,3497.76,5276,5126.2,4730.9,5094.8,4674.2,4916.6,4149,3676.2,3349.4,6129.78,3288.3,3986.8,4636,4357.3,3807.6,4478.5,3516.9,3939.1,4063.6,3897.28,3951,3484.8,4639.2,4260.1,4304.7,4757.4,5486.4,5205.4,4583.3,3574.04
1188.24,8554.86,4044.48,3812.3,3836.66,4580.9,4268.2,4242.2,3371.8,3860.5,3800.32,5436.7,4662,5398.8,5457.3,5329.4,4503.9,4433.9,4746.7,5288.4,3559.78,5305.4,5166.3,4777.7,5067.9,4718,4986.4,4198,3704.5,3364.4,6139.72,3338.5,3993.9,4638.5,4400.3,3851,4519.4,3545.3,4006.1,4152.1,3926.1,4011.5,3548.8,4600.6,4328.8,4337.6,4770.6,5538.4,5198.2,4663.2,3606.54
1190.18,8486.8,4021.32,3780.46,3778.64,4560.6,4216.6,4215.9,3325.6,3839.7,3770.56,5423.4,4636.7,5326.2,5379.2,5294.8,4496.7,4369.4,4764.7,5288.7,3514.28,5254.4,5173.2,4675.2,5071,4709.7,4952.5,4145,3679.9,3306.7,6121.34,3314.2,4004.2,4587.5,4368.9,3828.9,4465.3,3482.3,3950.8,4072.3,3892.98,3899.6,3497.7,4585,4287.9,4250.8,4727.8,5455.1,5150.4,4572.2,3547.24
1192.12,8519.06,4041.22,3839.22,3818.16,4569.6,4282.6,4229.6,3302.4,3887.4,3785.24,5416.4,4608.6,5385,5451.8,5334.8,4513.3,4417.6,4755,5311.3,3531.14,5249.6,5126.4,4753.3,5117.5,4684.1,4969.5,4184.8,3710.4,3320,6136.94,3382.2,4047.6,4574.3,4387,3832.2,4495.9,3507.2,3958.8,4137.9,3919.84,3959.7,3494.5,4586,4288,4363.1,4706.9,5496.2,5150,4599.3,3596.64
1194.05,8518.06,4013.66,3788.5,3795.56,4568.3,4222.2,4197.5,3340.5,3829.4,3792.48,5406.8,4605.6,5342.7,5380.3,5279.8,4446.4,4421.2,4701.2,5262.9,3510.6,5243.2,5096.1,4766.6,5051.4,4702.6,4967.7,4107.8,3658,3279.5,6113.46,3304.3,3954.8,4664.5,4372.1,3787.2,4477.5,3507.6,3950.1,4112.8,3904.36,3893.8,3504,4562.9,4303.8,4310,4709.9,5552.6,5194.6,4591.8,3585.44
1195.99,8507.94,4074.74,3854.92,3858.66,4616,4236.9,4234.5,3392.3,3919.4,3829.58,5443.6,4663.6,5418.7,5500.7,5380.5,4552.2,4459.6,4744.2,5359.1,3575.74,5307.2,5169.1,4779.9,5089.7,4740.4,4982.5,4188.9,3733.6,3350.6,6165.28,3384,4042.5,4721.4,4461,3849,4487.2,3566.8,4013.1,4181.6,3985.94,4010.7,3537.9,4664.6,4371,4362.8,4844.8,5559,5231.9,4652.3,3639.02
1197.92,8494.46,4103.96,3885.82,3868.7,4642,4293.7,4292.5,3368.8,3970.7,3866.62,5477.3,4755.5,5451.6,5523.2,5404,4604.8,4533.5,4797.4,5403.6,3594.38,5337.6,5251.8,4832.7,5183.6,4735,5040.6,4232.4,3723.9,3404,6169.04,3419.7,4035.7,4737.5,4448.8,3915.9,4567.8,3583.4,4010.7,4190,3980.72,4054.5,3566.8,4640.3,4365.1,4368.2,4834.5,5661.7,5247.8,4678.5,3654.04
1199.86,8657.3,4282.38,4028.74,4048.98,4890.4,4483.5,4465.1,3498.7,4126.6,4030.16,5726,4910.8,5743.5,5762.7,5684.3,4744.3,4679,4928.9,5587.2,3766.4,5566.5,5422.7,4988.2,5363.8,5037.6,5219.2,4434.5,3899.4,3507,6382.54,3538.7,4243,4957.3,4669.1,4096.6,4702.1,3754.9,4200.3,4360.1,4143.9,4150.3,3647.1,4851.2,4623.1,4598.3,5094.6,5848.2,5476.7,4878.6,3805.84
1201.79,8820.84,4503.26,4240.88,4242.82,5101.5,4621.3,4712.8,3683.7,4263.4,4237.94,6001.9,5179.9,5885.4,6061.6,5946.2,5053.5,4994.5,5194.9,5837.1,3945.44,5747.4,5671.6,5301.5,5629.8,5197.3,5558,4588.2,4030.5,3655.7,6601.98,3688.7,4390.3,5203.1,4813.3,4283,4942.9,3877.4,4369.5,4574.4,4347.36,4394,3851.8,5041.7,4774.6,4844.5,5361.3,6202,5790.4,5067.7,3988.34
1203.72,9012.64,4825.24,4483.46,4549.96,5510,4881.4,4977.2,3917.3,4599.1,4547.72,6345.8,5480.4,6289.1,6498.5,6339.7,5346.2,5288.8,5430.2,6143.9,4237.88,6095.1,6033.8,5635.6,5842.7,5577.6,5882.4,4840.5,4232.5,3894.2,6903.5,3897.2,4662.5,5513.4,5076,4586.5,5244.9,4107.2,4609.2,4822.8,4609.32,4721.8,4045.3,5377.7,5190.2,5170.1,5773.1,6628.1,6133.5,5303.1,4252.32
1205.65,9252,5204.4,4849.52,4906.34,6012.3,5140.5,5322.7,4282.1,4945.8,4906.44,6869.9,5892.5,6773,7042.2,6900.1,5772.7,5696.7,5781,6551.4,4599.76,6470.6,6366.3,6047.4,6265.2,5961.3,6306.1,5223.8,4445.2,4116.8,7285,4122.9,4963.3,5984.8,5415.4,4968.1,5564.5,4423.6,4932.2,5170.6,4947.22,5116.9,4335.1,5844.7,5587.3,5654.2,6309.8,7213.4,6669.6,5745.8,4601.68
1207.58,9680.54,5770.84,5330.44,5404.72,6642.2,5624.9,5854.4,4692.2,5409.8,5424.94,7539.4,6498.5,7445.3,7827.3,7548.3,6360.9,6246.6,6278.3,7148.7,5099.9,7075.9,6978.2,6664,6803.2,6619.3,6928.7,5758,4869.7,4527,7804.78,4527.7,5412,6601.6,5971.2,5466.1,6108.2,4916.8,5391,5697.9,5420.3,5725.1,4749.5,6339.4,6199.3,6183.1,6963.9,8020.1,7335.4,6293.1,5075.66
1209.51,10124.26,6452.64,5952.48,6008.66,7456.4,6063.4,6473.4,5228.5,5970.1,6085.86,8423,7266.2,8284.2,8681.3,8560.6,7124.5,7103.1,6964.1,7923.1,5725.38,7818,7625.5,7415.8,7510.5,7413.6,7756.3,6361.1,5368.9,5028.2,8498.5,5034.5,5993.8,7334.2,6606.8,6114.5,6817.3,5384.8,5913.9,6262,6034.04,6399.6,5187.8,7108.7,6975.4,6995,7905.7,8988.7,8248.4,7005.8,5686.72
1211.44,10617.28,7245.2,6577.94,6724.32,8302.1,6661,7223.4,5752.2,6613.9,6790.28,9335.8,8076.9,9182.9,9826,9515.2,7957.8,7887.7,7617.6,8733.6,6384.58,8586.2,8430.2,8245.7,8231.5,8221.7,8599.9,7110.9,5815.1,5522.4,9248.08,5525,6580,8209.3,7335.6,6810.4,7487.8,5966.7,6526.5,6946.7,6621.52,7206.5,5661.6,7868.8,7723.8,7788.9,8844,10102.8,9135.5,7630.7,6306.3
1213.37,11248.5,8056.88,7328.28,7458.78,9208.8,7319.4,7957.5,6412.9,7312.3,7542.58,10533.8,8995.2,10145.6,10981.9,10486.9,8875.3,8799.6,8364,9619.8,7172.32,9430.5,9276.5,9160.1,9101,9177.1,9577.9,7840.9,6444.1,6142.4,10060.74,6179,7283.1,9083.2,8040.9,7590.3,8252.3,6567.2,7154.5,7694.2,7392.82,7941.8,6238.7,8712,8591.7,8657.7,9824.6,11137.7,10173.6,8369.1,7028.84
1215.3,11667.68,8776.54,7932.86,8093.48,10003.2,7808,8534.5,6927.2,7903.6,8202.8,11215.8,9732.6,11084.1,11892,11506.9,9651.5,9575.7,8978.3,10373.5,7796.2,10083.1,9997.9,10013.4,9803,9852.6,10423.8,8477.2,6922.2,6580.7,10722.54,6567.8,7807.9,9823.5,8675.8,8249.3,8851.9,7096.8,7712.6,8258,7951.48,8700.5,6683.9,9380.5,9361.6,9462,10743.3,12164.1,11102.8,9087.6,7567.58
1217.22,12348.72,9760.42,8744.6,8955.6,11169,8588.5,9451.9,7652.1,8728.4,9102.48,12497.7,10647.5,12190.4,13206.8,12822.5,10671.1,10558.3,9842.9,11303.7,8669.1,11204.8,11060.1,10877.1,10722.5,10950.1,11574,9370,7563,7249.3,11668.98,7189.4,8580,10982.6,9433.8,9133,9804.2,7846.3,8507.1,9123.8,8808.98,9697,7368.8,10359.5,10409.9,10475.3,12031.5,13556,12267.6,9971.2,8411.06
1219.15,13026.88,10824.38,9663.74,9908.98,12400.5,9340.6,10417.3,8417.2,9646.8,10072.8,13735.2,11937.2,13614.7,14715.6,14155.7,11837.1,11686.2,10824.2,12445.2,9602.68,12194,12109.8,12114.6,11718.5,12057.1,12757.3,10305.6,8273.6,7876.7,12690.9,7941.2,9404.5,12115.7,10461.6,10103.8,10780.8,8601.7,9375.7,10020.1,9692.02,10721.1,8035.9,11476.8,11476.5,11611.3,13271.7,15085.1,13623.6,11002.8,9278.42
1221.07,13778.12,11845.82,10571.5,10795.5,13531.5,10074.2,11327.7,9146.3,10440.7,11011.26,15059.8,12982.6,14746.6,16108.1,15489.8,12829.6,12803.8,11734.6,13531.6,10527.86,13251.6,13087.7,13249.2,12694.8,13246.3,13952,11318.4,8914.7,8581.7,13679.76,8665.1,10281.9,13231.5,11364.7,11008.6,11747.6,9320.4,10124.1,10847,10560.58,11715.4,8777.5,12494.2,12512.7,12740.4,14589.3,16447.5,14780.2,11869.1,10102.62
1223,14321.16,12680.66,11281.1,11561.66,14482,10731.7,12095.7,9761.7,11122.5,11813.16,16145.5,13882,15743.6,17253.6,16556.8,13818,13745.6,12461.3,14462.1,11292.84,14124.3,14058.3,14263.9,13596.2,14179.5,14880.2,12048.9,9512.3,9199.5,14503.16,9261.1,10919.5,14212.9,12146,11810,12478.2,9976.7,10754.7,11552.6,11269.02,12580.1,9329.1,13373.8,13425.6,13606.8,15665,17575.4,15798.9,12700.8,10829.46
1224.92,15066.62,13735.6,12206.96,12563.58,15667.8,11477.7,13128.1,10588.3,12081.9,12801.1,17404.2,15042.2,17108.7,18808,18028.8,15027.1,14887.6,13537.2,15626.5,12216.04,15161,15085.9,15381,14560.6,15314.2,16060.1,12966.4,10208.2,9911.6,15554.34,10010.6,11762.9,15396.7,13072,12808.9,13506.3,10841.6,11716.1,12570.6,12140.68,13640.5,10045.7,14485.7,14571.8,14867.9,17019.9,19140.2,17199.3,13751.9,11744.72
1226.84,16364.04,15555.82,13812.22,14285.6,17920.9,13029.8,14902.8,12052.1,13711.3,14526.96,19801.8,17013.6,19243,21187.5,20544.9,17062.5,17046.4,15058.1,17584.7,13827.7,17127.9,17162.6,17370.9,16525.6,17321,18313.8,14624.5,11529.7,11207.5,17275.18,11241.4,13280.5,17538.9,14871.1,14620,15321.1,12293.2,13300.3,14235.3,13794.82,15475.1,11383.4,16405.4,16644.8,16920,19413.8,21914.2,19521,15613.3,13398.2
1228.76,18792.24,19139.02,16881.42,17616.24,22384.2,15985.5,18445.7,14967.9,16984.3,17972.94,24137.5,20710.4,23586.7,26058,25275.1,21020.9,20972,18332.1,21629.7,17122.38,21109.5,20976,21496.6,20068,21526,22592.8,18075.6,14071.2,13772.2,20835.74,13792.1,16284.7,21562.6,18261,18078.7,18844.2,15048,16401.4,17652.8,16864.1,19178.9,13879.2,20197.7,20593.2,20996.5,24122.9,27260.9,24375.2,19201.8,16551.46
1230.68,23331.86,25926.66,22701.74,23859.74,30774.2,21198.2,25098.5,20234.7,22909.2,24345.48,32927.3,27928.3,31873.4,35889.5,34579.9,28393.9,28416.2,24484.4,29111.1,23178.18,28336.2,28191.9,29290.8,26844.1,29110.2,30735.8,24362.2,18725.9,18414.4,27431.84,18477,21813.4,29299.4,24548.5,24413.1,25343.3,20486.8,21906.8,23824.1,22626.12,25887.7,18429.6,27241.7,27847.7,28376.4,33358.5,37519.3,33413.6,25753.8,22394.12
1232.6,29471.92,35150.24,30503.88,31814.48,41151.8,27642.9,33017.8,26637.1,30392,32568.94,44062.3,37682.1,42819.2,48307.5,46348.7,38511.6,38191.3,32551.7,38571.6,31142.6,37602.3,37385.6,39272.7,35940.3,39030.3,41331.9,32802.9,24501.7,24442.7,36372.66,24237,28848,39452.5,32493.6,32724.2,33645.6,26912.7,28943.6,31396.4,30225.12,35318,24283.4,36518.5,37421.7,38366.2,44803.9,50133.3,44173.3,34139.1,29707.04
1234.52,32987.26,40110.02,34754.5,35773.08,45692.8,30665.2,36387.4,29627.3,33771.7,36721.56,50352.8,43274.6,48808.4,55122.7,52646.2,43674.3,43488.2,37110.1,43466.8,35551.64,42214.5,41950,44084.6,40187.5,44289.2,46667.8,36900.6,27539.1,27327.3,41177.8,27335.7,32486.2,44639,36586.7,37114.8,37727.3,29960.5,32340.6,34979.4,34239.48,40211.8,27223.3,41040.3,42234.4,43325.8,50355.4,55872,49404,38024.5,33230.62
1236.44,30087.74,35685.56,30717.24,31153.3,39190.9,26234.7,31370.9,25481.9,29045.5,32235.74,45378.4,39087.1,43910.3,49544.8,47034.4,38623.1,38402.1,32761.1,38242.5,31401.04,36583.8,36922.9,38835.2,35366.7,38853.3,41105.5,32262.8,24205,23927.8,36678.7,23979.1,28205.5,39048.3,31876,32426.9,32587.9,25929.8,27905.8,30079.9,30255.7,35314.1,23816.3,36205.8,37099,37741.9,44030.3,49041.5,43167.8,32870.8,28953.42
1238.36,23715.76,26219.58,22695.86,22863.52,28269.2,19556.6,22851.9,18686,21254.2,23581.78,33853.4,28965.9,32727.5,36717.8,34856.4,28366.6,28143.4,24329.9,28116.8,23165.52,26921,27175.8,28286.9,26027.5,28362.7,30048.8,23743,18097.4,17751,27404.74,17746,20976.6,28606.9,23410.1,23671.2,23962.4,19039.5,20540.6,22026.3,22430.5,25726.7,17904.7,26589.2,26939.1,27353.5,32011.4,35709.8,31449.4,24174.6,21302.08
1240.28,17984.62,17818.62,15593.42,15651.22,19215.8,13651,15685.9,12846.1,14667,16080.44,23114.1,19865.4,22286,24595.7,23519.5,19318.8,19155.9,16990.3,19573.4,15677.6,18720.9,18765.7,19263.4,18137.7,19382.2,20420.8,16190.9,12609.1,12294.3,19323.98,12299.1,14577.6,19338.9,16125.7,16248.9,16502.1,13207.2,14158.8,15214,15500.12,17435.6,12478.4,18224.4,18415.4,18697.7,21355.9,23968.2,21397.5,16653.9,14593.1
1242.19,14155.4,12408.64,10982,11042.48,13505.1,9987.5,11222.9,9197.4,10532.8,11310.5,16147.2,13855.6,15622.7,17083.8,16461.2,13529.3,13388.7,12183.1,14077.6,10972.66,13394.2,13404,13552.3,13060.7,13614.3,14409.3,11643,9129,8767.7,14103.5,8857.4,10488.8,13654,11600.8,11424,11795.5,9389.6,10249.6,10882.3,10993.86,12061.2,9034.6,12855.2,12914.5,13062,14873,16784.4,15069.4,12048.5,10335.9
1244.11,12696.34,10234.32,9171.46,9289.84,11399.2,8688,9606.2,7816.3,8994.2,9405.16,13195.3,11395.2,12895.1,13952.8,13390.4,11172.3,11098.8,10218.6,11779.3,9052.42,11456.1,11379.5,11291.8,11049.2,11282.2,11961.6,9728.7,7851.8,7464.7,12070.88,7504.4,8907.5,11385,9882.1,9504.2,10012.1,8116.6,8731.5,9366.3,9169.2,9968.4,7753.4,10727.7,10760.8,10829.2,12348.6,13855.4,12614.4,10210.9,8666.52
1246.02,11919.76,9266.86,8282.82,8460.88,10419.9,7994.8,8808.7,7110.7,8139.3,8588.12,11897.6,10267.3,11718.1,12569.2,12122.9,10150.3,10092.8,9314.2,10772.5,8184.32,10548.8,10473.1,10387.1,10119.4,10316.7,10897.6,8889.9,7159.5,6859.5,11053.62,6906.7,8130.7,10425.8,9031.2,8701.4,9171.7,7432.9,8052.3,8562.9,8341.06,9143.3,7041.8,9878.1,9753.1,9898,11197.1,12752.7,11566,9487.6,7922.34
1247.94,12010.38,9443.44,8481.2,8698.78,10743.9,8283.2,9139.1,7395,8456,8802.06,12144.9,10511.6,11915.1,12817.8,12461.2,10353.1,10255.5,9608.8,11079.1,8395.88,10862.3,10712.7,10623.5,10458,10576.9,11147.3,9098.5,7341.1,7002.2,11269.44,7038.3,8265.3,10563,9271.8,8878.3,9474,7582.4,8377.3,8850.2,8542.66,9323.1,7231.9,10173.3,10099.5,10156.2,11522,13094.2,11892.4,9659.6,8167.48
1249.85,12625.8,10424.48,9331,9598.54,11939.8,9053.7,10218.5,8189,9336.5,9745.8,13297.5,11410.4,12976.4,14121.3,13731.3,11326.1,11345.8,10463,12079.8,9244.94,11862.9,11801.5,11797.3,11407.7,11686.9,12357.6,9970.2,7994.7,7697.3,12200.28,7751.8,9108.5,11736.6,10153.2,9781.6,10480.6,8358.7,9142.7,9774.9,9365.88,10295.7,7868.7,11101.8,11104.6,11259.1,12875.2,14496.3,13106.8,10625.7,9036.9
1251.76,13965.78,12345.16,10965.5,11339.82,14149.5,10512.7,11971.2,9629.4,10866.9,11491.02,15697.7,13469.9,15282.5,16841.8,16199.3,13360.3,13375.8,12126.4,14103.6,10944.54,13851.9,13777.3,13835,13240.6,13741.9,14519,11792.4,9321.4,8932.3,14077.7,9057.9,10701.6,13845.4,11871.6,11548.7,12259.5,9896.5,10618.3,11450,10973.1,12148.1,9068.9,13069.9,13167.1,13292.1,15246.5,17248.8,15566.4,12370.7,10575
1253.67,15236.8,14210.96,12581.42,12917.42,16137.9,11812.3,13479.5,10918.5,12451.8,13144.5,18027.1,15454.7,17538.4,19352.8,18690.4,15375,15348,13812.5,15978.3,12608.54,15632.1,15662,15780.2,15063.2,15789.4,16642.5,13399.5,10525,10156.1,15894.12,10306.2,12156,15899.1,13511.5,13228.7,13845.5,11133.6,12047.7,12833.9,12519.76,14103.7,10322.3,14870.2,15030.5,15310.1,17694.4,19743.2,17815.4,14054.3,12087.82
1255.58,15299.32,14235.24,12517.44,12699.64,15763.5,11500.8,13110.5,10683.2,12130.5,13008.74,18123.5,15643.9,17688,19562.6,18662.8,15485.5,15278.9,13789.6,16007.5,12536.58,15423.6,15374.6,15587.7,14891.8,15734,16624.7,13264.2,10397.4,10105.8,15839.78,10150.8,11997.6,15803.5,13297.9,13104.7,13660.5,10993.4,11791.6,12579,12476.5,14017.6,10222.9,14896.5,14919,15126.6,17580.3,19610.8,17449.7,13861.6,11854.42
1257.49,13646.76,11763.56,10401.44,10456.76,12865.1,9564.4,10743.8,8706.1,9908.5,10713.84,15108.5,13101.2,14736.6,16194.5,15436.3,12766.8,12707.7,11524.5,13224.3,10355.92,12768.9,12775.9,12956.4,12377.3,12926.7,13650.9,10998.8,8702.6,8341.6,13433.94,8504.4,9949.3,12927.2,11043.9,10758.3,11204.8,8998.8,9780.3,10364.7,10363.08,11496.3,8653.6,12233.5,12274.5,12309.4,14212.1,15866,14320.4,11369.5,9727.6
1259.4,11531.22,8756.6,7834.64,7840.4,9572.3,7365.4,8159.6,6593.2,7551.2,8003.52,11376.2,9781.7,11139,12063.2,11574.5,9559.5,9502.5,8912.6,10152.2,7704.2,9827.4,9780.3,9645.8,9530.3,9672.1,10172.1,8311.4,6703.6,6392.1,10514.46,6469.7,7641.5,9700.9,8409.7,8040.3,8579.3,6821.6,7499.9,7874.1,7852.5,8479.6,6614.6,9280.6,9124.8,9181.9,10424,11831.2,10704.2,8742.2,7342.1
1261.31,10315.46,7012.8,6387.82,6401.6,7773,6273,6819.3,5460.3,6252.5,6450.8,9211.2,7902.8,8973.1,9515.1,9241.2,7737.2,7648.1,7385.6,8392.9,6163.84,8127.6,8184.2,7845.1,7925.5,7849.7,8275.3,6802.6,5662.8,5294.3,8884.46,5374.9,6294.4,7860.3,6953.5,6556.2,7094.8,5693.2,6229.2,6485.1,6427.76,6834,5492.1,7603.7,7360.6,7463.1,8429.4,9561.3,8755.1,7358,6000.48
1263.22,9930,6470.3,5919.1,6018.36,7277.7,6023.9,6420.9,5158.6,5922,6029.96,8461.2,7302.5,8303.1,8779.9,8477.4,7136.3,7093.7,6923.2,7919.5,5721.56,7694.3,7686.5,7362.6,7526.6,7369.6,7778,6370.6,5377.6,4970.2,8347.32,5058.1,5901.9,7351.3,6574.9,6090.1,6695.7,5355.4,5934.4,6197.5,5992.2,6401.5,5189.7,7101.5,6862.2,6923.9,7783.6,8937.5,8118.5,6910.5,5634.96
1265.12,10024.8,6676.82,6121.1,6220.32,7656.6,6264.4,6697.4,5375.1,6127.5,6247.84,8665.1,7465.3,8536.2,9085,8833.9,7398.7,7366.4,7069.3,8127.7,5919.2,8027.4,7904.7,7676.7,7734.3,7625.3,8052.4,6549.2,5552,5090.1,8545.52,5173.6,6160.1,7587.8,6771.8,6396.5,6975.2,5581.3,6159.1,6464.3,6197.18,6620.4,5359.5,7322.6,7176,7254.9,8118.5,9273.7,8509.1,7129.5,5839.56
1267.03,10761.98,7744.74,7061.36,7259.42,8982.7,7167.9,7743.5,6259.7,7117.6,7305.6,9954.1,8670.6,9814.6,10529.7,10221.6,8478.7,8542.4,8056,9408.3,6853.6,9130.7,9073.6,8865.6,8860.8,8783.4,9293.2,7481,6280.5,5884,9608.02,5953.2,7036.8,8782.2,7836.3,7323.2,7973.9,6357.6,6993.5,7476.4,7119.9,7728.9,6090.2,8523.2,8379.7,8394.1,9515.7,11000,9893.6,8173.8,6800.92
1268.93,12274.7,9906.28,8940.78,9285.96,11678.2,8897.9,9876.4,7974.5,9131.8,9340.24,12606.5,10879.3,12410.8,13506.4,13086.9,10830.7,10835.7,9979.4,11717.1,8832.82,11502.6,11397.8,11273,11023,11237.3,11876.4,9639.1,7794.8,7444.8,11709.16,7480.1,8877.2,11291.1,9886.5,9449.3,10174.3,8203.3,8994.5,9394.1,8959.94,9943.4,7664.7,10759.8,10690.6,10885.2,12337.6,14103.8,12657.3,10332.8,8737.72
1270.84,14353.48,13070.88,11636.66,12098.68,15254.1,11217.2,12829.9,10440.5,11756.1,12248.06,16614.9,14230,16116.5,17748.6,17173.1,14214.1,14304.9,12853.4,15191.7,11691.44,14706.7,14709.2,14728.9,14063.5,14613.7,15536.6,12499.2,9926.7,9518.5,14670.7,9667.7,11469.6,14904.8,12734.7,12305.3,13125.2,10578.7,11551.7,12233.3,11667.44,13165.6,9698,13995.9,14067.2,14269.6,16210.5,18594.8,16588.5,13397.7,11416.96
1272.74,17035.6,16880.32,14937.7,15551.24,19624.6,13998.6,16300.1,13263.5,15046.3,15787.26,21292.9,18296.9,20804.6,23203.9,22334.8,18255.3,18530.4,16352.9,19242.7,15105.28,18587.6,18551.3,18993.8,17775,18776.8,19837.3,16049.8,12561,12151.5,18339.7,12240.7,14443.6,19081,16083.7,15914.7,16630.2,13444.6,14542.2,15478.6,14883.44,17011.3,12335.2,17701.4,18084.6,18504,21227.9,23982.4,21293.1,16911.8,14644.24
1274.64,19210.26,20146.08,17696.72,18252.88,23039,16201.1,18888.6,15465.7,17466.7,18684.7,25294.7,21733.9,24688.2,27769.8,26586.7,21685.2,21903.8,19089.1,22554.6,17905.54,21678.8,21637,22344.6,20855.4,22335.8,23645.2,18799.5,14655,14180.2,21376.48,14373.8,16944,22386.2,18923.5,18772.8,19456.5,15653.2,16888.1,17991.4,17561.86,20159,14280,21005.2,21281.9,21747.5,25385.3,28522.5,25079.9,19620.6,17129.72
1276.55,19471.42,20505.72,17916.68,18344.26,22977.2,16087.9,18793.1,15461.2,17356.2,18752.26,25891.8,22264.2,25264.5,28440.6,27062.1,22167.5,22104.5,19374.6,22783.3,18206.72,21752.3,21808.2,22512.3,21066.3,22608.9,23783.6,18941,14711,14229.9,21582.5,14431.9,17030.1,22812.1,18898.6,18958,19439.8,15779.6,16881.4,17984.3,17713.56,20389.1,14394.5,21240.9,21390,21961.5,25512.4,28686.3,25209.4,19671.9,17169.82
1278.45,17423.78,17352.38,15179.94,15299.74,18956.2,13465.3,15566.5,12611.6,14399.6,15745.96,22258.8,19172,21481.3,24090.3,22924.9,18721.1,18719.7,16502.3,19142.5,15352.44,18319.6,18458.7,18788.4,17743.1,18860.6,20010.2,15883.6,12480.3,12000.7,18580.3,12142.8,14345.5,19006.6,15963.4,15860.4,16130.6,13059.6,14101.6,14945.4,15008.74,17254.1,12132.4,17926.5,17946.3,18255.3,21099.7,23734.1,20855.1,16405,14322.02
1280.35,14030.64,12431.32,10937.46,10962.14,13464,9916.7,11153,9036,10500.3,11230.16,16070,13805.5,15589.5,17162.4,16330.9,13439.8,13417,12075.7,13916.7,10902.6,13289.2,13334.5,13447.2,12896,13446.9,14379.7,11468.4,9191,8700.1,13885.84,8753.7,10423.7,13566.2,11551.6,11332.7,11710.8,9402.2,10232.4,10833.4,10865.54,12130.6,8894.1,12894.5,12795,12970.9,14863.7,16756.4,14896.8,11927.4,10268.4
1282.25,11646.32,8979.14,7990.72,8059.06,9779.6,7603.2,8365.7,6824.2,7706.4,8195.9,11607.6,10080,11381.4,12313.8,11810,9751.4,9761.8,9162.5,10415.6,7912.42,10010.5,9977.7,9865.3,9742.9,9910.5,10453.9,8471.2,7037.4,6518.4,10659.96,6616.9,7863.5,9947.8,8700.3,8300.6,8696.4,6981.7,7673.9,8093.1,8030.28,8795.4,6771.4,9543.1,9300.4,9464.1,10598.5,12083.4,10861.4,9051.8,7577.14
1284.15,10247.08,6994.46,6344.64,6369.2,7810.1,6255.5,6713.3,5505.4,6235.1,6434.98,9157.1,7857.4,9012.9,9525.9,9243.1,7693.5,7630.7,7416.5,8485.4,6189.34,8132.8,8088.9,7849.4,7914.7,7860.8,8322.5,6767.5,5844.3,5271.3,8817.04,5333,6412.5,7975.7,7032.7,6538.4,7124.2,5697,6212.7,6513.8,6406.6,6875.7,5506.2,7678,7376.2,7420.3,8336.8,9526.4,8669.3,7373,5993.14
1286.04,9504.84,6036.8,5483.7,5516.84,6717.1,5581.1,5834.4,4830.3,5494.5,5542.2,7879.3,6790.2,7757,8131,7869.1,6630.4,6628.8,6525.6,7434.5,5285.48,7188.2,7100.1,6832.7,6995.8,6763.3,7237.7,5894.4,5229.6,4633.1,7913.34,4675.1,5633,6941,6171.3,5647.7,6238.3,4945.8,5495.2,5746.9,5550.26,5920.6,4794.1,6673.1,6465.2,6445.4,7193.5,8229.6,7502.2,6498.8,5203.12
